time,pid,tag,rss_kb,hwm_kb,swap_kb
07:28:27,237435,batch_c_probe_3_,15839792,19004192,0
07:28:28,237435,batch_c_probe_3_,15839792,19004192,0
07:28:29,237435,batch_c_probe_3_,15839792,19004192,0
07:28:30,237435,batch_c_probe_3_,15839792,19004192,0
07:28:31,237435,batch_c_probe_3_,15839792,19004192,0
07:28:32,237435,batch_c_probe_3_,15839792,19004192,0
07:28:33,237435,batch_c_probe_3_,15839792,19004192,0
07:28:34,237435,batch_c_probe_3_,15839792,19004192,0
07:28:35,237435,batch_c_probe_3_,15839792,19004192,0
07:28:36,237435,batch_c_probe_3_,15839792,19004192,0
07:28:37,237435,batch_c_probe_3_,15839792,19004192,0
07:28:38,237435,batch_c_probe_3_,15839792,19004192,0
07:28:39,237435,batch_c_probe_3_,15839792,19004192,0
07:28:40,237435,batch_c_probe_3_,15839792,19004192,0
07:28:41,237435,batch_c_probe_3_,15839792,19004192,0
07:28:42,237435,batch_c_probe_3_,15839792,19004192,0
07:28:43,237435,batch_c_probe_3_,15839792,19004192,0
07:28:45,237435,batch_c_probe_3_,15839792,19004192,0
07:28:46,237435,batch_c_probe_3_,15839792,19004192,0
07:28:47,237435,batch_c_probe_3_,15839792,19004192,0
07:28:48,237435,batch_c_probe_3_,15839792,19004192,0
07:28:49,237435,batch_c_probe_3_,15839792,19004192,0
07:28:50,237435,batch_c_probe_3_,15839792,19004192,0
07:28:51,237435,batch_c_probe_3_,15839792,19004192,0
07:28:52,237435,batch_c_probe_3_,15839792,19004192,0
07:28:53,237435,batch_c_probe_3_,15839792,19004192,0
07:28:54,237435,batch_c_probe_3_,15839792,19004192,0
07:28:55,237435,batch_c_probe_3_,15839792,19004192,0
07:28:56,237435,batch_c_probe_3_,15839792,19004192,0
07:28:57,237435,batch_c_probe_3_,15839792,19004192,0
07:28:58,237435,batch_c_probe_3_,15839840,19004192,0
07:28:59,237435,batch_c_probe_3_,15839840,19004192,0
07:29:00,237435,batch_c_probe_3_,15839840,19004192,0
07:29:01,237435,batch_c_probe_3_,15990248,19004192,0
07:29:02,237435,batch_c_probe_3_,16031852,19004192,0
07:29:03,237435,batch_c_probe_3_,16031852,19004192,0
07:29:04,237435,batch_c_probe_3_,16031852,19004192,0
07:29:05,237435,batch_c_probe_3_,16031852,19004192,0
07:29:06,237435,batch_c_probe_3_,16031852,19004192,0
07:29:07,237435,batch_c_probe_3_,16031852,19004192,0
07:29:08,237435,batch_c_probe_3_,16031852,19004192,0
07:29:09,237435,batch_c_probe_3_,16031852,19004192,0
07:29:10,237435,batch_c_probe_3_,16031852,19004192,0
07:29:11,237435,batch_c_probe_3_,16031852,19004192,0
07:29:12,237435,batch_c_probe_3_,16031852,19004192,0
07:29:13,237435,batch_c_probe_3_,16031852,19004192,0
07:29:14,237435,batch_c_probe_3_,16031852,19004192,0
07:29:15,237435,batch_c_probe_3_,16031852,19004192,0
07:29:16,237435,batch_c_probe_3_,16031852,19004192,0
07:29:17,237435,batch_c_probe_3_,16031852,19004192,0
07:29:18,237435,batch_c_probe_3_,16031852,19004192,0
07:29:19,237435,batch_c_probe_3_,16031852,19004192,0
07:29:20,237435,batch_c_probe_3_,16031852,19004192,0
07:29:21,237435,batch_c_probe_3_,16031852,19004192,0
07:29:22,237435,batch_c_probe_3_,16031852,19004192,0
07:29:23,237435,batch_c_probe_3_,16031852,19004192,0
07:29:24,237435,batch_c_probe_3_,16031852,19004192,0
07:29:25,237435,batch_c_probe_3_,16031852,19004192,0
07:29:26,237435,batch_c_probe_3_,16031852,19004192,0
07:29:27,237435,batch_c_probe_3_,16134252,19004192,0
07:29:28,237435,batch_c_probe_3_,16429536,19004192,0
07:29:29,237435,batch_c_probe_3_,17571368,19004192,0
07:29:30,237435,batch_c_probe_3_,17571368,19004192,0
07:29:31,237435,batch_c_probe_3_,17571368,19004192,0
07:29:32,237435,batch_c_probe_3_,17684612,19004192,0
07:29:33,237435,batch_c_probe_3_,17875984,19004192,0
07:29:34,237435,batch_c_probe_3_,18024656,19004192,0
07:29:35,237435,batch_c_probe_3_,16295868,19004192,0
07:29:36,237435,batch_c_probe_3_,16774584,19004192,0
