03:01:56,3,hot,77
03:02:26,3,hot,82
03:02:56,3,hot,81
03:03:26,3,hot,84
03:03:56,3,hot,81
03:04:26,3,hot,81
03:04:56,3,hot,81
03:05:26,3,hot,82
03:05:41,3,hot,85
03:06:11,3,hot,90
03:06:41,3,hot,90
03:07:11,3,hot,89
03:07:41,3,hot,85
03:08:11,3,hot,81
03:08:41,3,hot,80
03:09:11,3,hot,79
03:09:41,3,hot,85
03:10:11,3,hot,77
03:10:41,3,hot,84
03:11:11,3,hot,87
03:11:41,3,hot,84
03:12:11,3,hot,86
03:12:41,3,hot,81
03:13:11,3,hot,80
03:13:41,3,hot,84
03:14:12,3,hot,81
03:14:42,3,hot,85
03:15:12,3,hot,80
03:15:42,3,hot,84
03:16:12,3,hot,85
03:16:42,3,hot,84
03:17:12,3,hot,81
03:17:42,3,hot,84
03:18:12,3,hot,81
03:18:42,3,hot,85
03:19:12,3,hot,79
03:19:42,3,hot,84
03:20:12,3,hot,85
03:20:42,3,hot,80
03:21:12,3,hot,90
03:21:42,3,hot,85
03:22:12,3,hot,85
03:22:42,3,hot,82
03:23:13,3,hot,82
03:23:43,3,hot,82
03:24:13,3,hot,78
03:24:43,3,hot,79
03:25:13,3,hot,82
03:25:43,3,hot,78
03:26:13,3,hot,88
03:26:43,3,hot,79
03:27:13,3,hot,77
03:27:43,3,hot,80
03:28:13,3,hot,84
03:28:43,3,hot,80
03:29:13,3,hot,84
03:29:43,3,hot,82
03:30:13,3,hot,79
03:30:43,3,hot,82
03:31:13,3,hot,85
03:31:43,3,hot,82
03:32:14,3,hot,80
03:32:44,3,hot,80
03:33:14,3,hot,82
03:33:44,3,hot,81
03:34:14,3,hot,84
03:34:44,3,hot,79
03:35:14,3,hot,81
03:35:44,3,hot,82
03:36:14,3,hot,78
03:36:44,3,hot,78
03:37:14,3,hot,77
03:37:44,3,hot,77
03:38:14,3,hot,85
03:38:44,3,hot,84
03:39:14,3,hot,81
03:39:44,3,hot,79
03:40:14,3,hot,85
03:40:44,3,hot,79
03:41:15,3,hot,85
03:41:45,3,hot,81
03:42:15,3,hot,80
03:42:45,3,hot,80
03:43:15,3,hot,82
03:43:45,3,hot,84
03:44:15,3,hot,81
03:44:45,3,hot,82
03:45:15,3,hot,85
03:45:45,3,hot,81
03:46:15,3,hot,78
03:46:45,3,hot,77
03:47:15,3,hot,78
03:47:45,3,hot,81
03:48:15,3,hot,84
03:48:45,3,hot,85
03:49:15,3,hot,87
03:49:45,3,hot,78
03:50:16,3,hot,81
03:50:46,3,hot,79
03:51:16,3,hot,78
03:51:46,3,hot,85
03:52:16,3,hot,86
03:52:46,3,hot,82
03:53:16,3,hot,81
03:53:46,3,hot,84
03:54:16,3,hot,78
03:54:46,3,hot,87
03:55:16,3,hot,80
03:55:46,3,hot,85
03:56:16,3,hot,81
03:56:46,3,hot,82
03:57:16,3,hot,89
03:57:46,3,hot,84
03:58:16,3,hot,77
03:58:46,3,hot,80
03:59:17,3,hot,79
03:59:47,3,hot,90
04:00:17,3,hot,78
04:00:47,3,hot,82
04:01:17,3,hot,78
04:01:47,3,cool,79
04:02:17,3,cool,48
04:02:47,3,cool,48
04:03:17,3,cool,48
04:03:47,3,cool,48
04:04:17,3,cool,48
04:04:47,3,cool,51
04:05:17,3,cool,56
04:05:47,3,cool,51
04:06:17,3,cool,50
04:06:47,3,cool,50
04:07:18,3,cool,48
04:17:48,4,hot,67
04:29:28,4,hot,48
04:29:58,4,hot,73
04:30:28,4,hot,71
04:30:58,4,hot,73
04:31:28,4,hot,74
04:31:58,4,hot,74
04:32:28,4,hot,73
04:32:58,4,hot,74
04:33:28,4,hot,74
04:33:58,4,hot,76
04:34:28,4,hot,76
04:34:58,4,hot,76
04:35:28,4,hot,74
04:35:58,4,hot,75
04:36:29,4,hot,72
04:36:59,4,hot,73
04:37:29,4,hot,73
04:37:59,4,hot,74
04:38:29,4,hot,80
04:38:59,4,hot,78
04:39:29,4,hot,81
04:39:59,4,hot,74
04:40:29,4,hot,73
04:40:59,4,hot,73
04:41:29,4,hot,75
04:41:59,4,hot,72
04:42:29,4,hot,73
04:42:59,4,hot,72
04:43:29,4,hot,73
04:43:59,4,hot,74
04:44:29,4,hot,73
04:44:59,4,hot,73
04:45:30,4,hot,73
04:46:00,4,hot,72
04:46:30,4,hot,76
04:47:00,4,hot,74
04:47:30,4,hot,78
04:48:00,4,hot,74
04:48:30,4,hot,73
04:49:00,4,hot,74
04:49:30,4,hot,76
04:50:00,4,hot,74
04:50:30,4,hot,73
04:51:00,4,hot,71
04:51:30,4,hot,74
04:52:00,4,hot,73
04:52:30,4,hot,75
04:53:00,4,hot,73
04:53:31,4,hot,71
04:54:01,4,hot,73
04:54:31,4,hot,73
04:55:01,4,hot,74
04:55:31,4,hot,71
04:56:01,4,hot,78
04:56:31,4,hot,75
04:57:01,4,hot,72
04:57:31,4,hot,73
04:58:01,4,hot,73
04:58:31,4,hot,74
04:59:01,4,hot,81
04:59:31,4,hot,73
05:00:01,4,hot,72
05:00:31,4,hot,75
05:01:01,4,hot,75
05:01:31,4,hot,76
05:02:02,4,hot,71
05:02:32,4,hot,74
05:03:02,4,hot,72
05:03:32,4,hot,78
05:04:02,4,hot,73
05:04:32,4,hot,73
05:05:02,4,hot,72
05:05:32,4,hot,73
05:06:02,4,hot,73
05:06:32,4,hot,76
05:07:02,4,hot,70
05:07:32,4,hot,73
05:08:02,4,hot,72
05:08:32,4,hot,73
05:09:02,4,hot,70
05:09:32,4,hot,72
05:10:02,4,hot,71
05:10:33,4,hot,73
05:11:03,4,hot,73
05:11:33,4,hot,71
05:12:03,4,hot,71
05:12:33,4,hot,73
05:13:03,4,hot,74
05:13:33,4,hot,72
05:14:03,4,hot,79
05:14:33,4,hot,74
05:15:03,4,hot,72
05:15:33,4,hot,78
05:16:03,4,hot,72
05:16:33,4,hot,73
05:17:03,4,hot,77
05:17:33,4,hot,78
05:18:03,4,hot,73
05:18:33,4,hot,74
05:19:04,4,hot,76
05:19:34,4,hot,78
05:20:04,4,hot,72
05:20:34,4,hot,72
05:21:04,4,hot,75
05:21:34,4,hot,72
05:22:04,4,hot,81
05:22:34,4,hot,76
05:23:04,4,hot,74
05:23:34,4,hot,73
05:24:04,4,hot,70
05:24:34,4,hot,74
05:25:04,4,hot,71
05:25:34,4,hot,73
05:26:04,4,hot,74
05:26:34,4,hot,71
05:27:04,4,hot,78
05:27:34,4,hot,73
05:28:05,4,hot,75
05:28:35,4,hot,74
05:29:05,4,hot,73
05:29:45,4,cool,73
05:30:15,4,cool,50
05:30:45,4,cool,50
05:31:15,4,cool,48
05:31:45,4,cool,48
05:32:15,4,cool,48
05:32:45,4,cool,48
05:33:15,4,cool,48
05:33:45,4,cool,48
05:34:15,4,cool,47
05:34:45,4,cool,48
05:35:15,4,cool,48
05:35:46,4,cool,48
05:36:16,4,cool,48
05:36:46,4,cool,47
05:37:16,4,cool,48
05:37:46,4,cool,48
05:38:16,4,cool,48
05:38:46,4,cool,48
05:39:16,4,cool,48
05:39:46,4,cool,48
05:40:16,4,cool,48
05:40:46,4,cool,48
05:41:16,4,cool,48
05:41:46,4,cool,48
05:42:16,4,cool,48
05:42:46,4,cool,48
05:43:16,4,cool,48
05:43:46,4,cool,47
05:44:17,4,cool,48
05:44:47,4,cool,48
05:45:17,4,cool,48
05:45:47,4,cool,48
05:46:17,4,cool,48
05:46:47,4,cool,49
05:47:17,4,cool,48
05:47:47,4,cool,48
05:48:17,4,cool,48
05:48:47,4,cool,48
05:49:17,4,cool,49
05:59:47,5,hot,41
06:00:17,5,hot,63
06:00:48,5,hot,64
06:01:18,5,hot,70
06:01:48,5,hot,69
06:02:18,5,hot,68
06:02:48,5,hot,69
06:03:18,5,hot,68
06:03:48,5,hot,70
06:04:18,5,hot,72
06:04:48,5,hot,71
06:05:18,5,hot,76
06:05:48,5,hot,72
06:06:18,5,hot,76
06:06:48,5,hot,72
06:07:18,5,hot,74
06:07:48,5,hot,70
06:08:18,5,hot,72
06:08:48,5,hot,80
06:09:19,5,hot,80
06:09:49,5,hot,85
06:10:19,5,hot,73
06:10:49,5,hot,70
06:11:19,5,hot,73
06:11:49,5,hot,73
06:12:19,5,hot,71
06:12:49,5,hot,78
06:13:19,5,hot,70
06:13:49,5,hot,70
06:14:19,5,hot,74
06:14:49,5,hot,71
06:15:19,5,hot,72
06:15:49,5,hot,74
06:16:19,5,hot,73
06:16:49,5,hot,73
06:17:19,5,hot,72
06:17:50,5,hot,73
06:18:20,5,hot,72
06:18:50,5,hot,74
06:19:20,5,hot,70
06:19:50,5,hot,71
06:20:20,5,hot,71
06:20:50,5,hot,71
06:21:20,5,hot,73
06:21:50,5,hot,73
06:22:20,5,hot,70
06:22:50,5,hot,73
06:23:20,5,hot,72
06:23:50,5,hot,71
06:24:20,5,hot,74
06:24:50,5,hot,75
06:25:20,5,hot,73
06:25:50,5,hot,71
06:26:20,5,hot,71
06:26:51,5,hot,72
06:27:21,5,hot,73
06:27:51,5,hot,78
06:28:21,5,hot,71
06:28:51,5,hot,74
06:29:21,5,hot,72
06:29:51,5,hot,71
06:30:21,5,hot,71
06:30:51,5,hot,74
06:31:21,5,hot,73
06:31:51,5,hot,74
06:32:21,5,hot,76
06:32:51,5,hot,73
06:33:21,5,hot,73
06:33:51,5,hot,73
06:34:21,5,hot,72
06:34:52,5,hot,73
06:35:22,5,hot,72
06:35:52,5,hot,74
06:36:22,5,hot,76
06:36:52,5,hot,73
06:37:22,5,hot,73
06:37:52,5,hot,73
06:38:22,5,hot,73
06:38:52,5,hot,71
06:39:22,5,hot,72
06:39:52,5,hot,72
06:40:22,5,hot,72
06:40:52,5,hot,72
06:41:22,5,hot,72
06:41:52,5,hot,72
06:42:22,5,hot,71
06:42:52,5,hot,73
06:43:23,5,hot,73
06:43:53,5,hot,73
06:44:23,5,hot,70
06:44:53,5,hot,71
06:45:23,5,hot,73
06:45:53,5,hot,72
06:46:23,5,hot,73
06:46:53,5,hot,71
06:47:23,5,hot,74
06:47:53,5,hot,70
06:48:23,5,hot,73
06:48:53,5,hot,73
06:49:23,5,hot,73
06:49:53,5,hot,72
06:50:23,5,hot,71
06:50:53,5,hot,71
06:51:23,5,hot,72
06:51:54,5,hot,76
06:52:24,5,hot,73
06:52:54,5,hot,74
06:53:24,5,hot,74
06:53:54,5,hot,73
06:54:24,5,hot,73
06:54:54,5,hot,72
06:55:24,5,hot,73
06:55:54,5,hot,72
06:56:24,5,hot,71
06:56:54,5,hot,74
06:57:24,5,hot,74
06:57:54,5,hot,72
06:58:24,5,hot,73
06:58:54,5,hot,72
06:59:24,5,hot,75
07:00:04,5,cool,72
07:00:35,5,cool,49
07:01:05,5,cool,48
07:01:35,5,cool,48
07:02:05,5,cool,48
07:02:35,5,cool,48
07:03:05,5,cool,48
07:03:35,5,cool,48
07:04:05,5,cool,48
07:04:35,5,cool,48
07:05:05,5,cool,48
07:05:35,5,cool,47
07:06:05,5,cool,48
07:06:35,5,cool,48
07:07:05,5,cool,48
07:07:35,5,cool,48
07:08:05,5,cool,46
07:08:36,5,cool,48
07:09:06,5,cool,50
07:09:36,5,cool,46
07:10:06,5,cool,48
